id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_sekolah,npsn,status_sekolah,alamat_sekolah,tahun
1473,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,32.11.14,CIMANGGUNG,SMKS PERKASA 2 SUMEDANG,20208404,SWASTA,JL.PARAKANMUNCANG KM.02,2023
1474,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211050,SUMEDANG SELATAN,32.11.17,SUMEDANG SELATAN,SMK PEMBANGUNAN INDONESIA SUMEDANG,69964868,SWASTA,JL. SERMA ABDUL MANAN NO. 15,2023
1475,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211050,SUMEDANG SELATAN,32.11.17,SUMEDANG SELATAN,SMKS BINA HARAPAN SUMEDANG,20235634,SWASTA,JL. PALASARI NO. 59 B,2023
1476,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211050,SUMEDANG SELATAN,32.11.17,SUMEDANG SELATAN,SMKS FAJAR MANDALA,69913940,SWASTA,JL. PAGER BETIS NO. 396 KAMPUNG MANDALASARI,2023
1477,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211050,SUMEDANG SELATAN,32.11.17,SUMEDANG SELATAN,SMKS MAARIF 1 SUMEDANG,20235637,SWASTA,PANGERAN KORNEL NO. 11 SUMEDANG,2023
1478,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211050,SUMEDANG SELATAN,32.11.17,SUMEDANG SELATAN,SMKS PUSDAI,20254179,SWASTA,JL. KUTAMAYA NO.25 ISLAMIC CENTRE SUMEDANG KEC. SUMEDANG SELATAN KAB. SUMEDANG,2023
1479,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211160,CIMALAKA,32.11.22,CIMALAKA,SMK PP NEGERI SUMEDANG,20254838,NEGERI,JL. MARGAMUKTI NO. 95,2023
148,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,32.01.11,GUNUNG SINDUR,SMKS ISLAM DAARUL KHOIR,60729051,SWASTA,JL. RAYA PENGASINAN KP. CIBARENGKOK,2023
1480,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211160,CIMALAKA,32.11.22,CIMALAKA,SMK AL ISLAM SUMEDANG,70003658,SWASTA,JALAN SITUWANGI,2023
1481,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211160,CIMALAKA,32.11.22,CIMALAKA,SMKS KESEHATAN SUMBER DAYA MANUSIA (SDM),69787186,SWASTA,JL. RAYA SUMEDANG - CIBEUREUM NO. 32,2023
1482,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,32.11.06,SITURAJA,SMK NEGERI SITURAJA,20235632,NEGERI,TANJUNG MANUNGGAL V SUKATALI SITURAJA,2023
1483,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,32.11.06,SITURAJA,SMKS INDUSTRI LOGAM SITURAJA SUMEDANG,20271781,SWASTA,CIJATI NO. 19,2023
1484,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,32.11.06,SITURAJA,SMKS K RIMBA BAHARI,20270950,SWASTA,JL. RADEN UMAR WIRAHADIKUSUMAH NO.69,2023
1485,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,32.11.06,SITURAJA,SMKS KARYA ABADI,69824453,SWASTA,JL. RD. UMAR WIRAHADIKUSUMAH KM 10 SUKATALI SITURAJA,2023
1486,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,32.11.06,SITURAJA,SMKS PERBANKAN SYARIAH,69762603,SWASTA,JL. RAYA SITURAJA NO 257 SUMEDANG,2023
1487,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,32.11.06,SITURAJA,SMKS PGRI SITURAJA,69812109,SWASTA,JALAN SAWAHMENAK NO.23,2023
1488,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,32.11.06,SITURAJA,SMKS PLUS MUTAALLIMIN,69758235,SWASTA,JL. RD. UMAR WIRAHADIKUSUMAH DUSUN PASIR IMPUN RT 06 RW 01,2023
1489,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211032,PAMULIHAN,32.11.13,PAMULIHAN,SMK CIPTA KARYA,69953066,SWASTA,"JL. CITALI - RANCAKALONG KM. 0.5, PAMULIHAN",2023
149,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,32.01.11,GUNUNG SINDUR,SMKS PANTI KARYA 3 GUNUNG SINDUR,20232475,SWASTA,JL. PEMBANGUNAN KP.CITEREP DESA PABUARAN,2023
1490,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211032,PAMULIHAN,32.11.13,PAMULIHAN,SMKS AGRIBISNIS SUMEDANG,20235633,SWASTA,JL. RAYA BANDUNG SUMEDANG KM.33 CIGENDEL,2023
1491,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211032,PAMULIHAN,32.11.13,PAMULIHAN,SMKS BANI MAHFUD,60726119,SWASTA,"JL.SIMPANG CILEMBU KM 3,5 RT26 RW06 DESA MEKARBAKTI KECAMATAN PAMULIHAN SUMEDANG",2023
1492,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,32.11.02,JATINUNGGAL,SMK AGRO,69968414,SWASTA,DUSUN SINDANGRENA RT 01 RW03,2023
1493,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,32.11.02,JATINUNGGAL,SMK AL AKRAM,69888975,SWASTA,JLN. JAJARAN JAMBE DSN. NGANCENG RT 01 RW 04,2023
1494,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,32.11.02,JATINUNGGAL,SMK TIYASA,69956573,SWASTA,DUSUN SUKAMENAK RT 03/04,2023
1495,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,32.11.02,JATINUNGGAL,SMK YPIB Jatinunggal,69858466,SWASTA,DSN JATINUNGGAL RT 02/03,2023
1496,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,32.11.02,JATINUNGGAL,SMKS YAPPRI SUMEDANG,60726123,SWASTA,JL. WADO - KIRISIK KM. 6,2023
1497,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211040,RANCAKALONG,32.11.16,RANCAKALONG,SMK BAROKAH BHAKTI RANCAKALONG,69955313,SWASTA,JL. RAYA RANCAKALONG SUMEDANG,2023
1498,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211040,RANCAKALONG,32.11.16,RANCAKALONG,SMK PLUS ASSYARI ATUL ULUUM,69954106,SWASTA,DUSUN BABAKAN,2023
1499,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211040,RANCAKALONG,32.11.16,RANCAKALONG,SMKS CENDIKIA RANCAKALONG,20268578,SWASTA,JL. SUKANEGLA,2023
15,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,32.01.01,CIBINONG,SMKS GENERASI MADANI,20276390,SWASTA,JL. RAYA JAKARTA-BOGOR RT 002/007,2023
150,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,32.01.18,RUMPIN,SMKS ISLAM ASY SYUHADA,20253969,SWASTA,JL. RAYA RUMPIN - LEUWILIANG (GUNUNG NYUNGCUNG),2023
1500,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,32.11.03,DARMARAJA,SMKS Inovasi Mandiri,69788177,SWASTA,JL.RD. UMAR WIRAHADI KUSUMAH DSN. CIPAOK RT 01 RW 01 KM.25,2023
1501,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,32.11.03,DARMARAJA,SMKS MULTI GUNA DARMARAJA,20253098,SWASTA,JLN. RD. UMAR WIRAHADIKUSUMAH KM.21 DARMARAJA KAB. SUMEDANG,2023
1502,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,32.11.01,WADO,SMKS AL JAUHAR,69786617,SWASTA,JL. CIALANG ALANG,2023
1503,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,32.11.01,WADO,SMKS YASPRI WADO,20279889,SWASTA,JLN. WADO-MALANGBONG KM.7,2023
1504,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211170,TANJUNGKERTA,32.11.20,TANJUNGKERTA,SMK AL HIKAM,69955220,SWASTA,JL. SUKAMANTRI NO. 85 RT 003/004,2023
1505,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211170,TANJUNGKERTA,32.11.20,TANJUNGKERTA,SMKS AL MAMUN,20253145,SWASTA,GUNUNGDATAR,2023
1506,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211180,BUAHDUA,32.11.10,BUAHDUA,SMKN 1 BUAHDUA,20251887,NEGERI,JL. RAYA BUAHDUA KM.3,2023
1507,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211031,SUKASARI,32.11.12,SUKASARI,SMKN SUKASARI,20251889,NEGERI,"JL. KIARAPAYUNG KM. 4,8 SUKASARI JATINANGOR SUMEDANG 45366",2023
1508,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211031,SUKASARI,32.11.12,SUKASARI,SMKS DAIROBBY,69826568,SWASTA,KAMP. CISEUPAN RT 01/09,2023
1509,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211130,UJUNG JAYA,32.11.25,UJUNGJAYA,SMKS PELITA AL IKHSAN,20268778,SWASTA,JL. RD ALI SADIKIN KM.06,2023
151,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,32.01.18,RUMPIN,SMKS ISLAM PERMATASARI 1,20200605,SWASTA,JL. RAYA SUKAMANAH NO. 123 TAMANSARI RUMPIN BOGOR,2023
1510,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211130,UJUNG JAYA,32.11.25,UJUNGJAYA,SMKS WIDYA NUSANTARA SUMEDANG,20235641,SWASTA,JALAN RD. ALI SADIKIN KM.5 KEC. UJUNGJAYA - SUMEDANG,2023
1511,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,32.11.08,PASEH,SMKS TERPADU BINA INSAN,69916895,SWASTA,JL. RAYA PASEH SUMEDANG KM 11,2023
1512,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,32.11.04,CIBUGEL,SMKS AL MAMUN CIBUGEL,60728700,SWASTA,DSN. SIRNARASA RT. 05/01,2023
1513,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,32.11.04,CIBUGEL,SMKS PASUNDAN CIBUGEL,60726121,SWASTA,JL. CIBUGEL CIPASANG NO. 16,2023
1514,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,32.11.07,CONGGEANG,SMKS ARDLI SELA,20235631,SWASTA,RAYA CONGGEANG-UJUNGJAYA,2023
1515,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211120,TOMO,32.11.24,TOMO,SMKS YPPM TOMO,69826567,SWASTA,JL. JATIGEDE NO. 24 TOMO,2023
1516,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211171,TANJUNGMEDAR,32.11.21,TANJUNGMEDAR,SMK PGRI TANJUNGMEDAR,69880814,SWASTA,JL. RAYA JINGKANG,2023
1517,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211171,TANJUNGMEDAR,32.11.21,TANJUNGMEDAR,SMK TERPADU THURSINA,69954729,SWASTA,DUSUN KAMAL RT 03/03,2023
1518,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211181,SURIAN,32.11.09,SURIAN,SMK PLUS AL IRSYAD,69954100,SWASTA,KOMPLEK MEDANGWANGI,2023
1519,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211181,SURIAN,32.11.09,SURIAN,SMKS AL MAMUN SURIAN,69929578,SWASTA,DUSUN SARWIRU KIDUL RT 01/01,2023
152,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,32.01.18,RUMPIN,SMKS ISLAM PERMATASARI 2,20232453,SWASTA,JL. RAYA SUKAMANAH NO. 123 TAMANSARI RUMPIN BOGOR,2023
1520,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKN 1 INDRAMAYU,20216004,NEGERI,JL. GATOT SUBROTO NO. 47 INDRAMAYU,2023
1521,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKN 2 INDRAMAYU,20215997,NEGERI,JL. PABEAN UDIK NO. 15,2023
1522,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMK AL MUSTHOFA INDRAMAYU,69948290,SWASTA,JL. SUTAJAYA NO. 05,2023
1523,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMK ISLAM TERPADU AL IRSYADY,69888465,SWASTA,JL. RAYA PEKANDANGAN JAYA KM 05,2023
1524,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMK MIGAS BALONGAN INDRAMAYU,69957365,SWASTA,JL. SUKARNO HATTA,2023
1525,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMK MITRA MARITIM,69988774,SWASTA,JL. PANTAI SONG RT/RW 01/02,2023
1526,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMK WIDYA UTAMA,20233755,SWASTA,JL. PAHLAWAN NO. 45,2023
1527,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKS ENDANG DARMA AYU INDRAMAYU,20216010,SWASTA,JL. GATOT SUBROTO NO. 05 INDRAMAYU,2023
1528,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKS FARMASI INDRAMAYU,20241338,SWASTA,JL. OLAH RAGA NO. 26 INDRAMAYU,2023
1529,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKS NASIONAL INDRAMAYU,20215973,SWASTA,JALAN SOEKARNO HATTA NO. 16,2023
153,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,32.01.17,PAMIJAHAN,SMK 2 AL AMIN SURYADINATA,69894525,SWASTA,JL. RAYA GUNUNG SALAK ENDAH CIKONENG,2023
1530,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKS NU RAUDLATUL MUTA`ALLIMIN,69754532,SWASTA,JL. PRAWIRA KEPOLO,2023
1531,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKS PGRI INDRAMAYU,20215972,SWASTA,JL. IR.H. JUANDA NO.256,2023
1532,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212150,INDRAMAYU,32.12.15,INDRAMAYU,SMKS YAPIIM INDRAMAYU,69754418,SWASTA,JL KAPUAN JAYA 175 DUKUH,2023
1533,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212130,JATIBARANG,32.12.13,JATIBARANG,SMKN 1 JATIBARANG,20233761,NEGERI,JL. RAYA JATISAWIT JATIBARANG - INDRAMAYU,2023
1534,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212130,JATIBARANG,32.12.13,JATIBARANG,SMK PARIWISATA YAPPMI JATIBARANG,69948195,SWASTA,JL. RAYA KEBULEN NO.004,2023
1535,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212130,JATIBARANG,32.12.13,JATIBARANG,SMKS AS-SALAAM JATIBARANG,69734355,SWASTA,JL RAYA BULAK BLOK ROMA RT 01 RW 01 KODE POS: 45273,2023
1536,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212130,JATIBARANG,32.12.13,JATIBARANG,SMKS MUHAMMADIYAH JATIBARANG,20252980,SWASTA,JL. MAYOR DASUKI NO.131 JATIBARANG,2023
1537,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212130,JATIBARANG,32.12.13,JATIBARANG,SMKS PELITA JATIBARANG,20215994,SWASTA,JL.RAYA BULAK KOMPLEK KANTOR CAMAT JATIBARANG,2023
1538,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212130,JATIBARANG,32.12.13,JATIBARANG,SMKS PGRI JATIBARANG,20215971,SWASTA,JL. MAYOR DASUKI NO.159 JATIBARANG-INDRAMAYU,2023
1539,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212130,JATIBARANG,32.12.13,JATIBARANG,SMKS PUI JATIBARANG,20215948,SWASTA,JL. LETNAN JONI,2023
154,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,32.01.17,PAMIJAHAN,SMK CIPTA MANDIRI,69883428,SWASTA,JL. HM PARTA KM 03 KP SUKAMULYA RT03/05,2023
1540,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212210,ANJATAN,32.12.23,ANJATAN,SMKN 1 ANJATAN,20216005,NEGERI,JL. RAYA LIMPAS ANJATAN,2023
1541,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212210,ANJATAN,32.12.23,ANJATAN,SMK AL HIKMAH ANJATAN,69948626,SWASTA,JL. IRIGASI WANGUK,2023
1542,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212210,ANJATAN,32.12.23,ANJATAN,SMK AL WASHLIYAH ANJATAN,69931775,SWASTA,JL. CILANDAK NO. 4,2023
1543,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212210,ANJATAN,32.12.23,ANJATAN,SMK DZUL ZALALI WA IKROM ANJATAN,69945952,SWASTA,JL. RAYA SALAM DARMA,2023
1544,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212210,ANJATAN,32.12.23,ANJATAN,SMK NU DARUSSALAM,69942788,SWASTA,JL. IRIGASI TIMUR SUKAREJA,2023
1545,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212210,ANJATAN,32.12.23,ANJATAN,SMKS AL HUDA KEDUNGWUNGU,20253847,SWASTA,KOMPLEK MASJID JAMI AL HUDA KEDUNGWUNGU ANJATAN,2023
1546,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212190,KANDANGHAUR,32.12.21,KANDANGHAUR,SMKN 1 KANDANGHAUR,20216003,NEGERI,JL. RAYA ILIR NO.01,2023
1547,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212190,KANDANGHAUR,32.12.21,KANDANGHAUR,SMKS BANGUN BANGSA MANDIRI,20233754,SWASTA,JL. PU KEMPED NO.212,2023
1548,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212190,KANDANGHAUR,32.12.21,KANDANGHAUR,SMKS HASANUDIN KANDANGHAUR,20253107,SWASTA,JL. KUD MINA BAHARI,2023
1549,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212190,KANDANGHAUR,32.12.21,KANDANGHAUR,SMKS MUHAMMADIYAH KANDANGHAUR,20216006,SWASTA,JL. RAYA KARANGANYAR NO. 28/A,2023
155,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,32.01.17,PAMIJAHAN,SMK KESEHATAN RAFLESIA,69788559,SWASTA,JL.RAYA GUNUNG SALAK ENDAH KP.PASAR JUMAT,2023
1550,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212190,KANDANGHAUR,32.12.21,KANDANGHAUR,SMKS PGRI KANDANGHAUR,20215950,SWASTA,JL. RAYA ERETAN WETAN,2023
1551,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMK PGRI I HAURGEULIS,69919132,SWASTA,JL. JENDERAL SUDIRMAN NO. 06 HAURGEULIS,2023
1552,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMK REPUBLIK,69957088,SWASTA,BLOK 6 RT 004 RW 005,2023
1553,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMKS AL IRSYAD AL ISLAMIYYAH HAURGEULIS,20216011,SWASTA,JL. JEND. SUDIRMAN NO 239 CIPANCUH KEC. HAURGEULIS TELP. (0234) 741052 KAB. IND,2023
1554,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMKS MANDIRI HAURGEULIS,20216009,SWASTA,JEND. SUDIRMAN NO.112 CIPANCUH HAURGEULIS,2023
1555,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMKS MUHAMMADIYAH HAURGEULIS,20216007,SWASTA,JL. K.H. AHMAD DAHLAN NO. 3 HAURGEULIS,2023
1556,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMKS NU HAURGEULIS,20233763,SWASTA,JL. KI HAJAR DEWANTARA NO. 32 HAURGEULIS,2023
1557,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMKS PEJUANG NEGERI HAURGEULIS,69768179,SWASTA,JL. BLOK JATI NO.99 DUSUN CININI,2023
1558,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212010,HAURGEULIS,32.12.01,HAURGEULIS,SMKS PUI HAURGEULIS,20244757,SWASTA,JL.SILIWANGI NO.04 HAURGEULIS,2023
1559,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212160,SINDANG,32.12.16,SINDANG,SMKN 1 SINDANG,20215998,NEGERI,JL. MAYOR DASUKI NO. 3B,2023
156,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,32.01.17,PAMIJAHAN,SMK NURLIDA PAMIJAHAN,69880768,SWASTA,JLN RAYA CIBUNGBULANG KM.18 DESA CEMPLANG KECAMATAN CIBUNGBULANG,2023
1560,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212160,SINDANG,32.12.16,SINDANG,SMK IT HIDAYATUL MUJAHIDIN,69947344,SWASTA,JL. RAYA PECUK KM.5,2023
1561,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212160,SINDANG,32.12.16,SINDANG,SMKS IBS TATHMAINUL QULUUB,20271883,SWASTA,JL. RAYA PANYINDANGAN WETAN NO. 10 SINDANG-INDRAMAYU,2023
1562,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212160,SINDANG,32.12.16,SINDANG,SMKS SAYID SABIQ INDRAMAYU,69754533,SWASTA,JL. RAYA PANYINDANGAN WETAN NO.1,2023
1563,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212160,SINDANG,32.12.16,SINDANG,SMKS SUAKA SINDANG,20271075,SWASTA,JL. RAYA PANYINDANGAN NO. 7,2023
1564,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212100,KARANGAMPEL,32.12.10,KARANGAMPEL,SMK NU KELAUTAN KAPLONGAN,69950622,SWASTA,JL. RAYA KAPLONGAN NO.28,2023
1565,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212100,KARANGAMPEL,32.12.10,KARANGAMPEL,SMKS AL-HIKMAH KARANGAMPEL,69728102,SWASTA,JL. DODOG DESA SENDANG,2023
1566,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212100,KARANGAMPEL,32.12.10,KARANGAMPEL,SMKS ISLAM AL MUAMMILIN,20268573,SWASTA,JALAN HABIB KELING,2023
1567,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212100,KARANGAMPEL,32.12.10,KARANGAMPEL,SMKS MUHAMMADIYAH KARANGAMPEL,69754534,SWASTA,JL. RAYA SENDANG,2023
1568,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212100,KARANGAMPEL,32.12.10,KARANGAMPEL,SMKS NU KAPLONGAN,20215996,SWASTA,JL. RAYA KAPLONGAN NO. 28,2023
1569,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212100,KARANGAMPEL,32.12.10,KARANGAMPEL,SMKS NU KARANGAMPEL,20264428,SWASTA,JL. RAYA MUNDU NO. 01/01 KARANGAMPEL,2023
157,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,32.01.17,PAMIJAHAN,SMK SAHID,69886257,SWASTA,JL. KAPTEN DASUKI BAKRI,2023
1570,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212100,KARANGAMPEL,32.12.10,KARANGAMPEL,SMKS PGRI KARANGAMPEL,20271073,SWASTA,RAYA BARAT KARANGAMPEL,2023
1571,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212110,JUNTINYUAT,32.12.11,JUNTINYUAT,SMK NUSANTARA AKHFAS,69939998,SWASTA,JALAN INDRAMAYU-KARANGAMPEL,2023
1572,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212110,JUNTINYUAT,32.12.11,JUNTINYUAT,SMKS MUHAMMADIYAH SEGERAN JUNTINYUAT,20253138,SWASTA,JL. RAYA SEGERAN NO. 18 SEGERAN KIDUL KECAMATAN JUNTINYUAT,2023
1573,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212110,JUNTINYUAT,32.12.11,JUNTINYUAT,SMKS PGRI KAMAL JUNTINYUAT,20215949,SWASTA,JL. RAYA JUNTINYUAT BLOK KAMAL,2023
1574,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212110,JUNTINYUAT,32.12.11,JUNTINYUAT,SMKS YABUJAH SEGERAN,20255767,SWASTA,JL. KH. HASYIM ASYARI NO.1/1,2023
1575,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212090,KRANGKENG,32.12.09,KRANGKENG,SMKN 1 KRANGKENG,20241355,NEGERI,JALAN RAYA SINGAKERTA KRANGKENG,2023
1576,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212090,KRANGKENG,32.12.09,KRANGKENG,SMK Bhakti Pasundan,70029069,SWASTA,JL. RAYA BENCIRONG NO. 7 RT. 18 RW. 05,2023
1577,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212090,KRANGKENG,32.12.09,KRANGKENG,SMK KARANGMANGU,69831538,SWASTA,JL. RAYA KARANGMANGU,2023
1578,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212090,KRANGKENG,32.12.09,KRANGKENG,SMK NAHDLATUL ULAMA KRANGKENG,20268575,SWASTA,JL. KYAI HAJI HASYIM ASYARI NOMOR 9,2023
1579,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3212090,KRANGKENG,32.12.09,KRANGKENG,SMK NU AL QURANIYAH,69952846,SWASTA,JL. SUMUR PONDOK NO. 38,2023
158,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,32.01.17,PAMIJAHAN,SMKS AL AMIN,20232415,SWASTA,JL. TAMRIN NO. 1 CIBENING PAMIJAHAN BOGOR,2023
